,index,DiagnosisDescription,PercentageDiab,PatientsWithCondition,PercentageOfTotalPop
2239,616.0,Cervicitis and endocervicitis,0.0,10.0,0.00100522718134
2240,616.1,Vaginitis and vulvovaginitis                                                                                                                                                                                                                                   ,0.115789473684,95.0,0.00954965822276
2241,616.10,"Vaginitis and vulvovaginitis, unspecified",0.0867052023121,173.0,0.0173904302372
2242,616.11,Vaginitis and vulvovaginitis in diseases classified elsewhere,0.142857142857,14.0,0.00140731805388
2243,616.2,Cyst of Bartholin's gland,0.0,10.0,0.00100522718134
2244,616.3,Abscess of Bartholin's gland,0.0,3.0,0.000301568154403
2245,616.4,Other abscess of vulva,0.0,7.0,0.00070365902694
2246,616.50,"Ulceration of vulva, unspecified",0.0,1.0,0.000100522718134
2247,616.8,"Other specified inflammatory diseases of cervix, vagina, vulva",0.0,2.0,0.000201045436269
2248,616.9,"Unspecified inflammatory disease of cervix, vagina, and vulva",0.0,3.0,0.000301568154403
2249,617,Endometriosis                                                                                                                                                                                                                                                  ,0.0,5.0,0.000502613590671
2250,617.0,Endometriosis of uterus,0.0,4.0,0.000402090872537
2251,617.3,Endometriosis of pelvic peritoneum,0.0,2.0,0.000201045436269
2252,617.8,Endometriosis of other specified sites,0.0,1.0,0.000100522718134
2253,617.9,"Endometriosis, site unspecified",0.0,9.0,0.000904704463209
2254,618.00,Unspecified prolapse of vaginal walls,0.0,1.0,0.000100522718134
2255,618.01,"Cystocele, midline",0.125,8.0,0.000804181745074
2256,618.04,Rectocele,0.2,5.0,0.000502613590671
2257,618.1,Uterine prolapse without mention of vaginal wall prolapse,0.666666666667,3.0,0.000301568154403
2258,618.2,"Uterovaginal prolapse, incomplete",0.0,3.0,0.000301568154403
2259,618.4,"Uterovaginal prolapse, unspecified",0.0,2.0,0.000201045436269
2260,618.5,Prolapse of vaginal vault after hysterectomy,0.0,2.0,0.000201045436269
2261,618.9,Unspecified genital prolapse,0.333333333333,3.0,0.000301568154403
2262,619.1,"Digestive-genital tract fistula, female",1.0,1.0,0.000100522718134
2263,620.0,Follicular cyst of ovary,0.0,7.0,0.00070365902694
2264,620.1,Corpus luteum cyst or hematoma,0.0,3.0,0.000301568154403
2265,620.2,Other and unspecified ovarian cyst,0.111111111111,36.0,0.00361881785283
2266,620.9,"Unspecified noninflammatory disorder of ovary, fallopian tube, and broad ligament",0.0,4.0,0.000402090872537
2267,621.2,Hypertrophy of uterus,0.0,1.0,0.000100522718134
2268,621.30,"Endometrial hyperplasia, unspecified",1.0,1.0,0.000100522718134
2269,621.33,Endometrial hyperplasia with atypia,1.0,1.0,0.000100522718134
2270,621.8,"Other specified disorders of uterus, not elsewhere classified",0.0,1.0,0.000100522718134
2271,622.1,Dysplasia of cervix (uteri),0.0,2.0,0.000201045436269
2272,622.10,"Dysplasia of cervix, unspecified",0.0,3.0,0.000301568154403
2273,622.11,Mild dysplasia of cervix,0.0,1.0,0.000100522718134
2274,622.12,Moderate dysplasia of cervix,0.0,2.0,0.000201045436269
2275,622.7,Mucous polyp of cervix,0.25,8.0,0.000804181745074
2276,623.5,"Leukorrhea, not specified as infective",0.0,14.0,0.00140731805388
2277,623.8,Other specified noninflammatory disorders of vagina,0.0,3.0,0.000301568154403
2278,624.1,Atrophy of vulva,0.4,5.0,0.000502613590671
2279,625,Pain and other symptoms assoc with  female genital organs                                                                                                                                                                                                      ,0.0,1.0,0.000100522718134
2280,625.0,Dyspareunia,0.125,16.0,0.00160836349015
2281,625.1,Vaginismus,0.0,1.0,0.000100522718134
2282,625.2,Mittelschmerz,0.0,3.0,0.000301568154403
2283,625.3,Dysmenorrhea,0.0652173913043,46.0,0.00462404503418
2284,625.4,Premenstrual tension syndromes,0.0740740740741,27.0,0.00271411338963
2285,625.5,Pelvic congestion syndrome,0.0,1.0,0.000100522718134
2286,625.6,"Stress incontinence, female",0.263157894737,57.0,0.00572979493366
2287,625.70,"Vulvodynia, unspecified",0.0,2.0,0.000201045436269
2288,625.8,Other specified symptoms associated with female genital organs,0.0,12.0,0.00120627261761
2289,625.9,Unspecified symptom associated with female genital organs,0.0769230769231,65.0,0.00653397667873
2290,626,Disorders of menstruation and other abnormal bleeding from female genital tract                                                                                                                                                                                ,0.0,3.0,0.000301568154403
2291,626.0,Absence of menstruation,0.0480769230769,104.0,0.010454362686
2292,626.1,Scanty or infrequent menstruation,0.0,4.0,0.000402090872537
2293,626.2,Excessive or frequent menstruation,0.0408163265306,49.0,0.00492561318858
2294,626.4,Irregular menstrual cycle,0.0806451612903,62.0,0.00623240852433
2295,626.5,Ovulation bleeding,0.0,1.0,0.000100522718134
2296,626.6,Metrorrhagia,0.0294117647059,34.0,0.00341777241657
2297,626.7,Postcoital bleeding,0.0,5.0,0.000502613590671
2298,626.8,Other disorders of menstruation and other abnormal bleeding from female genital tract,0.0357142857143,28.0,0.00281463610776
2299,626.9,Unspecified disorders of menstruation and other abnormal bleeding from female genital tract,0.166666666667,6.0,0.000603136308806
2300,627,Menopausal and postmenopausal disorders                                                                                                                                                                                                                        ,0.12,25.0,0.00251306795336
2301,627.0,Premenopausal menorrhagia,0.161290322581,31.0,0.00311620426216
2302,627.1,Postmenopausal bleeding,0.181818181818,11.0,0.00110574989948
2303,627.2,Symptomatic menopausal or female climacteric states,0.130653266332,199.0,0.0200040209087
2304,627.3,Postmenopausal atrophic vaginitis,0.181818181818,44.0,0.00442299959791
2305,627.4,Symptomatic states associated with artificial menopause,0.157894736842,19.0,0.00190993164455
2306,627.8,Other specified menopausal and postmenopausal disorders,0.0,8.0,0.000804181745074
2307,627.9,Unspecified menopausal and postmenopausal disorder,0.111111111111,45.0,0.00452352231604
2308,628,"Infertility, female                                                                                                                                                                                                                                            ",0.0,5.0,0.000502613590671
2309,628.0,"Infertility, female, associated with anovulation",0.0,2.0,0.000201045436269
2310,628.2,"Infertility, female, of tubal origin",0.0,1.0,0.000100522718134
2311,628.8,"Infertility, female, of other specified origin",0.0,1.0,0.000100522718134
2312,628.9,"Infertility, female, of unspecified origin",0.0,8.0,0.000804181745074
2313,629.9,Unspecified disorder of female genital organs,0.0,1.0,0.000100522718134
2314,632,"Abortion, missed",0.0,1.0,0.000100522718134
2315,632.,Missed abortion,0.0,5.0,0.000502613590671
2316,633.0,Abdominal pregnancy,0.125,8.0,0.000804181745074
2317,633.9,Unspecified ectopic pregnancy,0.0,4.0,0.000402090872537
2318,634,Spontaneous abortion                                                                                                                                                                                                                                           ,0.0,4.0,0.000402090872537
2319,634.9,Spontaneous abortion no complication                                                                                                                                                                                                                           ,0.0,1.0,0.000100522718134
2320,634.90,"Spontaneous abortion, unspecified, without mention of complication",0.0,2.0,0.000201045436269
2321,634.92,"Spontaneous abortion, complete, without mention of complication",0.0,4.0,0.000402090872537
2322,640.0,Threatened abortion                                                                                                                                                                                                                                            ,0.125,8.0,0.000804181745074
2323,640.00,"Threatened abortion, unspecified as to episode of care",0.25,4.0,0.000402090872537
2324,640.03,"Threatened abortion, antepartum",0.0,2.0,0.000201045436269
2325,640.93,"Unspecified hemorrhage in early pregnancy, antepartum",0.0,1.0,0.000100522718134
2326,641.03,"Placenta previa without hemorrhage, antepartum",0.0,2.0,0.000201045436269
2327,642.00,"Benign essential hypertension complicating pregnancy, childbirth, and the puerperium, unspecified as to episode of care",0.0,1.0,0.000100522718134
2328,642.33,"Transient hypertension of pregnancy, antepartum",0.0,2.0,0.000201045436269
2329,643.0,Mild hyperemesis gravidarum                                                                                                                                                                                                                                    ,0.333333333333,3.0,0.000301568154403
2330,643.00,"Mild hyperemesis gravidarum, unspecified as to episode of care",0.0,1.0,0.000100522718134
2331,643.03,"Mild hyperemesis gravidarum, antepartum",0.0,7.0,0.00070365902694
2332,643.13,"Hyperemesis gravidarum with metabolic disturbance, antepartum",0.0,1.0,0.000100522718134
2333,643.93,"Unspecified vomiting of pregnancy, antepartum",0.0,2.0,0.000201045436269
2334,644.03,"Threatened premature labor, antepartum",0.0,1.0,0.000100522718134
2335,644.13,"Other threatened labor, antepartum",0.0,2.0,0.000201045436269
2336,645.13,"Post term pregnancy, antepartum condition or complication",0.0,1.0,0.000100522718134
2337,646.13,"Edema or excessive weight gain, antepartum",0.0,2.0,0.000201045436269
2338,646.63,Infections of genitourinary tract antepartum,0.333333333333,3.0,0.000301568154403
2339,646.80,"Other specified complications of pregnancy, unspecified as to episode of care",0.0,1.0,0.000100522718134
2340,646.83,"Other specified complication, antepartum",0.0,1.0,0.000100522718134
2341,648.23,"Anemia, antepartum",0.0,10.0,0.00100522718134
2342,648.44,"Mental disorders of mother, postpartum",0.0,12.0,0.00120627261761
2343,648.8,"Abnormal glucose tolerance of mother , complic preg, birth, or puerperium                                                                                                                                                                                      ",0.0,2.0,0.000201045436269
2344,648.80,"Abnormal glucose tolerance of mother, complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care",0.0,1.0,0.000100522718134
2345,648.83,"Abnormal glucose tolerance of mother, antepartum",0.0,6.0,0.000603136308806
2346,649.53,"Spotting complicating pregnancy, antepartum condition or complication",0.0,4.0,0.000402090872537
2347,650,Normal delivery,0.0,4.0,0.000402090872537
2348,650.,Delivery in a completely normal case,0.0,7.0,0.00070365902694
2349,654.1,"Tumors of body of uterus complic preg, birth, or puerperium                                                                                                                                                                                                    ",0.0,3.0,0.000301568154403
2350,654.20,"Previous cesarean section complicating pregnancy, unspecified as to episode of care in pregnancy",0.0,1.0,0.000100522718134
2351,654.23,"Previous cesarean section complicating pregnancy, antepartum condition or complication",0.0,1.0,0.000100522718134
2352,657.03,"Polyhydramnios, antepartum condition or complication",0.0,1.0,0.000100522718134
2353,658.03,"Oligohydramnios, antepartum",0.0,2.0,0.000201045436269
2354,659.63,"Other advanced maternal age, antepartum condition or complication",0.0,2.0,0.000201045436269
2355,675.24,"Nonpurulent mastitis, postpartum",0.0,4.0,0.000402090872537
2356,676.6,Galactorrhea                                                                                                                                                                                                                                                   ,0.5,2.0,0.000201045436269
2357,680,Carbuncle and furuncle                                                                                                                                                                                                                                         ,0.0,4.0,0.000402090872537
2358,680.0,Carbuncle and furuncle of face,0.333333333333,9.0,0.000904704463209
2359,680.1,Carbuncle and furuncle of neck,0.0,4.0,0.000402090872537
2360,680.2,Carbuncle and furuncle of trunk,0.230769230769,13.0,0.00130679533575
2361,680.3,Carbuncle and furuncle of upper arm and forearm,0.0,9.0,0.000904704463209
2362,680.4,Carbuncle and furuncle of hand,0.0,1.0,0.000100522718134
2363,680.5,Carbuncle and furuncle of buttock,0.0,7.0,0.00070365902694
2364,680.6,"Carbuncle and furuncle of leg, except foot",0.1,10.0,0.00100522718134
2365,680.7,Carbuncle and furuncle of foot,1.0,1.0,0.000100522718134
2366,680.8,Carbuncle and furuncle of other specified sites,0.4,10.0,0.00100522718134
2367,680.9,Carbuncle and furuncle of unspecified site,0.0833333333333,12.0,0.00120627261761
2368,681,Cellulitis and abscess of finger and toe                                                                                                                                                                                                                       ,0.0,1.0,0.000100522718134
2369,681.0,Cellulitis and abscess of finger                                                                                                                                                                                                                               ,0.0,3.0,0.000301568154403
2370,681.00,"Cellulitis and abscess of finger, unspecified",0.5,18.0,0.00180940892642
2371,681.01,Felon,0.0,2.0,0.000201045436269
2372,681.02,Onychia and paronychia of finger,0.32,25.0,0.00251306795336
2373,681.1,Cellulitis and abscess of toe                                                                                                                                                                                                                                  ,0.4,10.0,0.00100522718134
2374,681.10,"Cellulitis and abscess of toe, unspecified",0.5625,16.0,0.00160836349015
2375,681.11,Onychia and paronychia of toe,0.239436619718,71.0,0.00713711298754
2376,681.9,Cellulitis and abscess of unspecified digit,0.2,5.0,0.000502613590671
2377,682,Other cellulitis and abscess                                                                                                                                                                                                                                   ,0.538461538462,13.0,0.00130679533575
2378,682.0,Cellulitis and abscess of face,0.257575757576,66.0,0.00663449939686
2379,682.1,Cellulitis and abscess of neck,0.272727272727,11.0,0.00110574989948
2380,682.2,Cellulitis and abscess of trunk,0.311475409836,61.0,0.00613188580619
2381,682.3,Cellulitis and abscess of upper arm and forearm,0.230769230769,52.0,0.00522718134298
2382,682.4,"Cellulitis and abscess of hand, except fingers and thumb",0.307692307692,26.0,0.00261359067149
2383,682.5,Cellulitis and abscess of buttock,0.2,20.0,0.00201045436269
2384,682.6,"Cellulitis and abscess of leg, except foot",0.34126984127,126.0,0.0126658624849
2385,682.7,"Cellulitis and abscess of foot, except toes",0.361111111111,36.0,0.00361881785283
2386,682.8,Cellulitis and abscess of other specified sites,0.2,35.0,0.0035182951347
2387,682.9,Cellulitis and abscess of unspecified sites,0.211538461538,52.0,0.00522718134298
2388,683,"Lymphadenitis, acute",0.1875,16.0,0.00160836349015
2389,683.,Acute lymphadenitis,0.0833333333333,12.0,0.00120627261761
2390,684,Impetigo,0.133333333333,15.0,0.00150784077201
2391,684.,Impetigo,0.375,8.0,0.000804181745074
2392,685,Pilonidal cyst                                                                                                                                                                                                                                                 ,0.0,1.0,0.000100522718134
2393,685.0,Pilonidal cyst with abscess,0.5,2.0,0.000201045436269
2394,685.1,Pilonidal cyst without mention of abscess,0.25,4.0,0.000402090872537
2395,686.01,Pyoderma gangrenosum,0.0,1.0,0.000100522718134
2396,686.1,Pyogenic granuloma of skin and subcutaneous tissue,0.333333333333,3.0,0.000301568154403
2397,686.8,Other specified local infections of skin and subcutaneous tissue,0.315789473684,19.0,0.00190993164455
2398,686.9,Unspecified local infection of skin and subcutaneous tissue,0.454545454545,11.0,0.00110574989948
2399,690,Erythematosquamous dermatosis                                                                                                                                                                                                                                  ,0.0,1.0,0.000100522718134
2400,690.1,Seborrheic dermatitis,0.176470588235,17.0,0.00170888620828
2401,690.10,"Seborrheic dermatitis, unspecified",0.244444444444,45.0,0.00452352231604
2402,690.11,Seborrhea capitis,0.0,7.0,0.00070365902694
2403,690.18,Other seborrheic dermatitis,0.2,5.0,0.000502613590671
2404,690.8,Other erythematosquamous dermatosis,0.333333333333,3.0,0.000301568154403
2405,691,Atopic dermatitis and related conditions                                                                                                                                                                                                                       ,0.259259259259,27.0,0.00271411338963
2406,691.0,Diaper or napkin rash,0.2,5.0,0.000502613590671
2407,691.8,Other atopic dermatitis and related conditions,0.238095238095,168.0,0.0168878166466
2408,692,Contact dermatitis and other eczema                                                                                                                                                                                                                            ,0.176470588235,85.0,0.00854443104142
2409,692.0,Contact dermatitis and other eczema due to detergents,0.1875,16.0,0.00160836349015
2410,692.1,Contact dermatitis and other eczema due to oils and greases,0.2,5.0,0.000502613590671
2411,692.2,Contact dermatitis and other eczema due to solvents,0.0,2.0,0.000201045436269
2412,692.3,Contact dermatitis and other eczema due to drugs and medicines in contact with skin,0.166666666667,6.0,0.000603136308806
2413,692.4,Contact dermatitis and other eczema due to other chemical products,0.176470588235,17.0,0.00170888620828
2414,692.6,Contact dermatitis and other eczema due to plants [except food],0.0983606557377,61.0,0.00613188580619
2415,692.7,Contact dermatitis and other eczema due to solar radiation                                                                                                                                                                                                     ,0.0,1.0,0.000100522718134
2416,692.70,Unspecified dermatitis due to sun,0.0,7.0,0.00070365902694
2417,692.71,Sunburn,0.4,5.0,0.000502613590671
2418,692.72,Acute dermatitis due to solar radiation,0.333333333333,3.0,0.000301568154403
2419,692.74,Other chronic dermatitis due to solar radiation,0.0,1.0,0.000100522718134
2420,692.75,Disseminated superficial actinic porokeratosis (DSAP),0.0,2.0,0.000201045436269
2421,692.76,Sunburn of second degree,0.5,2.0,0.000201045436269
2422,692.79,Other dermatitis due to solar radiation,0.0,2.0,0.000201045436269
2423,692.8,Contact dermatitis and oth eczema due to other specified agents,0.08,25.0,0.00251306795336
2424,692.81,Dermatitis due to cosmetics,0.0,4.0,0.000402090872537
2425,692.82,Dermatitis due to other radiation,1.0,1.0,0.000100522718134
2426,692.83,Dermatitis due to metals,0.2,5.0,0.000502613590671
2427,692.89,Contact dermatitis and other eczema due to other specified agents,0.333333333333,15.0,0.00150784077201
2428,692.9,"Contact dermatitis and other eczema, unspecified cause",0.236162361624,271.0,0.0272416566144
2429,693.0,Dermatitis due to drugs and medicines taken internally,0.285714285714,14.0,0.00140731805388
2430,693.1,Dermatitis due to food taken internally,0.0,1.0,0.000100522718134
2431,694.0,Dermatitis herpetiformis,0.333333333333,9.0,0.000904704463209
2432,694.4,Pemphigus,0.5,2.0,0.000201045436269
2433,695.1,Erythema multiforme,0.0,1.0,0.000100522718134
2434,695.10,"Erythema multiforme, unspecified",0.5,2.0,0.000201045436269
2435,695.13,Stevens-Johnson syndrome,0.0,2.0,0.000201045436269
2436,695.2,Erythema nodosum,0.0,2.0,0.000201045436269
2437,695.3,Rosacea,0.115942028986,69.0,0.00693606755127
2438,695.4,Lupus erythematosus,0.125,8.0,0.000804181745074
2439,695.89,Other specified erythematous conditions,0.1,10.0,0.00100522718134
2440,695.9,Unspecified erythematous condition,0.0,1.0,0.000100522718134
2441,696,Psoriasis and similar disorders                                                                                                                                                                                                                                ,0.173913043478,46.0,0.00462404503418
2442,696.0,Psoriatic arthropathy,0.5,10.0,0.00100522718134
2443,696.1,Other psoriasis and similar disorders excluding psoriatic arthropathy,0.325,40.0,0.00402090872537
2444,696.2,Parapsoriasis,0.5,2.0,0.000201045436269
2445,696.3,Pityriasis rosea,0.0,8.0,0.000804181745074
2446,696.5,Other and unspecified pityriasis,0.0,1.0,0.000100522718134
2447,696.8,Other psoriasis and similar disorders,0.214285714286,28.0,0.00281463610776
2448,697.0,Lichen planus,0.142857142857,7.0,0.00070365902694
2449,697.8,"Other lichen, not elsewhere classified",0.0,1.0,0.000100522718134
2450,698,Pruritus and related conditions                                                                                                                                                                                                                                ,0.166666666667,6.0,0.000603136308806
2451,698.0,Pruritus ani,0.3,10.0,0.00100522718134
2452,698.1,Pruritus of genital organs,0.333333333333,6.0,0.000603136308806
2453,698.2,Prurigo,0.5,2.0,0.000201045436269
2454,698.3,Lichenification and lichen simplex chronicus,0.0,4.0,0.000402090872537
2455,698.4,Dermatitis factitia [artefacta],0.5,4.0,0.000402090872537
2456,698.8,Other specified pruritic conditions,0.277777777778,18.0,0.00180940892642
2457,698.9,Unspecified pruritic disorder,0.227272727273,66.0,0.00663449939686
2458,700,Corn/callus,0.378378378378,37.0,0.00371934057097
2459,700.,Corns and callosities,0.166666666667,6.0,0.000603136308806
2460,701.0,Circumscribed scleroderma,0.285714285714,7.0,0.00070365902694
2461,701.1,"Keratoderma, acquired",0.266666666667,15.0,0.00150784077201
2462,701.2,Acquired acanthosis nigricans,0.25,4.0,0.000402090872537
2463,701.3,Striae atrophicae,0.0,1.0,0.000100522718134
2464,701.4,Keloid scar,0.0,9.0,0.000904704463209
2465,701.5,Other abnormal granulation tissue,0.0,1.0,0.000100522718134
2466,701.8,Other specified hypertrophic and atrophic conditions of skin,0.142857142857,7.0,0.00070365902694
2467,701.9,Unspecified hypertrophic and atrophic conditions of skin,0.125,40.0,0.00402090872537
2468,702,Other dermatoses                                                                                                                                                                                                                                               ,0.0,1.0,0.000100522718134
2469,702.0,Actinic keratosis,0.235294117647,136.0,0.0136710896663
2470,702.1,Seborrheic keratosis,0.192307692308,52.0,0.00522718134298
2471,702.11,Inflamed seborrheic keratosis,0.153846153846,13.0,0.00130679533575
2472,702.19,Other seborrheic keratosis,0.107142857143,28.0,0.00281463610776
2473,702.8,Other specified dermatoses,0.666666666667,3.0,0.000301568154403
2474,703,Diseases of nail                                                                                                                                                                                                                                               ,1.0,1.0,0.000100522718134
2475,703.0,Ingrowing nail,0.220930232558,86.0,0.00864495375955
2476,703.8,Other specified diseases of nail,0.32,25.0,0.00251306795336
2477,703.9,Unspecified disease of nail,0.1,10.0,0.00100522718134
2478,704,Diseases of hair and hair follicles                                                                                                                                                                                                                            ,0.333333333333,6.0,0.000603136308806
2479,704.0,Alopecia                                                                                                                                                                                                                                                       ,0.0,13.0,0.00130679533575
2480,704.00,"Alopecia, unspecified",0.135135135135,37.0,0.00371934057097
2481,704.01,Alopecia areata,0.0,5.0,0.000502613590671
2482,704.09,Other alopecia,0.0769230769231,13.0,0.00130679533575
2483,704.1,Hirsutism,0.2,15.0,0.00150784077201
2484,704.2,Abnormalities of the hair,0.0,12.0,0.00120627261761
2485,704.8,Other specified diseases of hair and hair follicles,0.153846153846,65.0,0.00653397667873
2486,704.9,Unspecified disease of hair and hair follicles,0.2,5.0,0.000502613590671
2487,705.1,Prickly heat,0.0,2.0,0.000201045436269
2488,705.2,Focal hyperhidrosis                                                                                                                                                                                                                                            ,0.0,3.0,0.000301568154403
2489,705.21,Primary focal hyperhidrosis,0.0,1.0,0.000100522718134
2490,705.81,Dyshidrosis,0.162162162162,37.0,0.00371934057097
2491,705.83,Hidradenitis,0.166666666667,12.0,0.00120627261761
2492,705.89,Other specified disorders of sweat glands,0.0,1.0,0.000100522718134
2493,706.0,Acne varioliformis,0.0,8.0,0.000804181745074
2494,706.1,Other acne,0.0264900662252,151.0,0.0151789304383
2495,706.2,Sebaceous cyst,0.212389380531,113.0,0.0113590671492
2496,706.3,Seborrhea,0.2,20.0,0.00201045436269
2497,706.8,Other specified diseases of sebaceous glands,0.25,12.0,0.00120627261761
2498,706.9,Unspecified disease of sebaceous glands,0.0,1.0,0.000100522718134
2499,707.0,Decubitus ulcer,0.333333333333,3.0,0.000301568154403
2500,707.00,"Decubitus ulcer, unspecified site",0.5,2.0,0.000201045436269
2501,707.03,"Decubitus ulcer, lower back",0.333333333333,3.0,0.000301568154403
2502,707.04,"Decubitus ulcer, hip",0.0,1.0,0.000100522718134
2503,707.05,"Decubitus ulcer, buttock",0.333333333333,12.0,0.00120627261761
2504,707.06,"Decubitus ulcer, ankle",1.0,2.0,0.000201045436269
2505,707.07,"Decubitus ulcer, heel",0.5,4.0,0.000402090872537
2506,707.1,"Ulcer of lower limbs, except decubitus",1.0,1.0,0.000100522718134
2507,707.10,"Ulcer of lower limb, unspecified",0.4,5.0,0.000502613590671
2508,707.11,Ulcer of thigh,0.0,1.0,0.000100522718134
2509,707.12,Ulcer of calf,0.666666666667,3.0,0.000301568154403
2510,707.13,Ulcer of ankle,0.333333333333,3.0,0.000301568154403
2511,707.14,Ulcer of heel and midfoot,0.8,5.0,0.000502613590671
2512,707.15,Ulcer of other part of foot,0.714285714286,21.0,0.00211097708082
2513,707.19,Ulcer of other part of lower limb,0.333333333333,3.0,0.000301568154403
2514,707.21,Pressure ulcer stage I,0.0,2.0,0.000201045436269
2515,707.22,Pressure ulcer stage II,0.5,2.0,0.000201045436269
2516,707.23,Pressure ulcer stage III,1.0,1.0,0.000100522718134
2517,707.8,Chronic ulcer of other specified sites,0.0,2.0,0.000201045436269
2518,707.9,Chronic ulcer of unspecified site,0.6,5.0,0.000502613590671
2519,708,Urticaria                                                                                                                                                                                                                                                      ,0.25,8.0,0.000804181745074
2520,708.0,Allergic urticaria,0.163636363636,55.0,0.00552874949739
2521,708.1,Idiopathic urticaria,0.148148148148,27.0,0.00271411338963
2522,708.2,Urticaria due to cold and heat,0.0,1.0,0.000100522718134
2523,708.8,Other specified urticaria,0.333333333333,12.0,0.00120627261761
2524,708.9,Unspecified urticaria,0.12,50.0,0.00502613590671
2525,709,Other disorders of skin and subcutaneous tissue                                                                                                                                                                                                                ,0.0,2.0,0.000201045436269
2526,709.00,"Dyschromia, unspecified",0.0,3.0,0.000301568154403
2527,709.01,Vitiligo,0.1,10.0,0.00100522718134
2528,709.09,Other dyschromia,0.0,3.0,0.000301568154403
2529,709.1,Vascular disorders of skin,0.0,2.0,0.000201045436269
2530,709.2,Scar conditions and fibrosis of skin,0.333333333333,6.0,0.000603136308806
2531,709.3,Degenerative skin disorders,0.5,2.0,0.000201045436269
2532,709.4,Foreign body granuloma of skin and subcutaneous tissue,0.0,4.0,0.000402090872537
2533,709.8,Other specified disorders of skin,0.181818181818,11.0,0.00110574989948
2534,709.9,Unspecified disorder of skin and subcutaneous tissue,0.264705882353,34.0,0.00341777241657
2535,710,Diffuse diseases of connective tissue                                                                                                                                                                                                                          ,0.0,1.0,0.000100522718134
2536,710.0,Systemic lupus erythematosus,0.0625,16.0,0.00160836349015
2537,710.1,Systemic sclerosis,0.0,1.0,0.000100522718134
2538,710.2,Sicca syndrome,0.1,10.0,0.00100522718134
2539,710.3,Dermatomyositis,0.333333333333,3.0,0.000301568154403
2540,710.4,Polymyositis,0.5,2.0,0.000201045436269
2541,710.9,Unspecified diffuse connective tissue disease,0.2,5.0,0.000502613590671
2542,711.04,Pyogenic arthritis involving hand,0.0,1.0,0.000100522718134
2543,711.06,Pyogenic arthritis involving lower leg,1.0,1.0,0.000100522718134
2544,711.46,Arthropathy involving lower leg associated with other bacterial diseases,1.0,1.0,0.000100522718134
2545,711.90,"Unspecified infective arthritis, site unspecified",1.0,1.0,0.000100522718134
2546,712.26,"Chondrocalcinosis, due to pyrophosphate crystals, involving lower leg",0.0,1.0,0.000100522718134
2547,713.5,Arthropathy associated with neurological disorders,1.0,1.0,0.000100522718134
2548,714,Rheumatoid arthritis and other inflam polyarthropathies                                                                                                                                                                                                        ,0.304347826087,23.0,0.00231202251709
2549,714.0,Rheumatoid arthritis,0.258620689655,116.0,0.0116606353036
2550,714.2,Other rheumatoid arthritis with visceral or systemic involvement,0.0,1.0,0.000100522718134
2551,714.9,Unspecified inflammatory polyarthropathy,0.333333333333,3.0,0.000301568154403
2552,715,Osteoarthrosis and allied disorders                                                                                                                                                                                                                            ,0.0,7.0,0.00070365902694
2553,715.0,"Osteoarthrosis, generalized                                                                                                                                                                                                                                    ",0.241134751773,141.0,0.0141737032569
2554,715.00,"Osteoarthrosis, generalized, involving unspecified site",0.402777777778,72.0,0.00723763570567
2555,715.04,"Osteoarthrosis, generalized, involving hand",0.304347826087,23.0,0.00231202251709
2556,715.09,"Osteoarthrosis, generalized, involving multiple sites",0.327777777778,180.0,0.0180940892642
2557,715.1,"Osteoarthrosis, localized, prim                                                                                                                                                                                                                                ",0.0,1.0,0.000100522718134
2558,715.10,"Osteoarthrosis, localized, primary, involving unspecified site",0.25,4.0,0.000402090872537
2559,715.11,"Osteoarthrosis, localized, primary, involving shoulder region",0.27027027027,74.0,0.00743868114194
2560,715.12,"Osteoarthrosis, localized, primary, involving upper arm",0.25,4.0,0.000402090872537
2561,715.13,"Osteoarthrosis, localized, primary, involving forearm",0.0,2.0,0.000201045436269
2562,715.14,"Osteoarthrosis, localized, primary, involving hand",0.142857142857,42.0,0.00422195416164
2563,715.15,"Osteoarthrosis, localized, primary, involving pelvic region and thigh",0.382716049383,162.0,0.0162846803378
2564,715.16,"Osteoarthrosis, localized, primary, involving lower leg",0.375,376.0,0.0377965420185
2565,715.17,"Osteoarthrosis, localized, primary, involving ankle and foot",0.4,50.0,0.00502613590671
2566,715.18,"Osteoarthrosis, localized, primary, involving other specified sites",0.111111111111,9.0,0.000904704463209
2567,715.19,"Osteoarthrosis, localized, primary, multiple sites",0.333333333333,27.0,0.00271411338963
2568,715.21,"Osteoarthrosis, localized, secondary, involving shoulder region",0.75,4.0,0.000402090872537
2569,715.24,"Osteoarthrosis, localized, secondary, involving hand",0.0,1.0,0.000100522718134
2570,715.25,"Osteoarthrosis, localized, secondary, involving pelvic region and thigh",0.666666666667,3.0,0.000301568154403
2571,715.26,"Osteoarthrosis, localized, secondary, involving lower leg",0.625,16.0,0.00160836349015
2572,715.27,"Osteoarthrosis, localized, secondary, involving ankle and foot",0.0,1.0,0.000100522718134
2573,715.31,"Osteoarthrosis, localized, not specified whether primary or secondary, involving shoulder region",0.285714285714,7.0,0.00070365902694
2574,715.34,"Osteoarthrosis, localized, not specified whether primary or secondary, involving hand",0.0,3.0,0.000301568154403
2575,715.36,"Osteoarthrosis, localized, not specified whether primary or secondary, involving lower leg",0.5,4.0,0.000402090872537
